duplicate_group_id,sha256,sample_count,is_duplicate_group,classes,sample_ids
UNIQUE_GROUP_000093,016c806fc05a061a7d2669035e9f4c9a7142ad58947714f0e69c0313f82a2bd8,1,False,['Brown spot'],['PRIMARY_011090']
UNIQUE_GROUP_000094,016f1cc5e5606d57b17922baf47d3bcd7094849f5b32677d0a591985393b6070,1,False,['Leaf smut'],['PRIMARY_004108']
UNIQUE_GROUP_000095,016f6aa35235398ffa255e5dfc6d654f1c74dfd446ca1da489034cadce3253c8,1,False,['Leaf smut'],['PRIMARY_013686']
UNIQUE_GROUP_000096,01712fb0854f9d0e87949fcf1bd3bee1f1b66955564d232818d5014bad1c0ed5,1,False,['Sheath blight'],['PRIMARY_007315']
UNIQUE_GROUP_000097,0172cdea467c9540c86d728e0eae26317b69bb02677f683912b0b525b99e9e87,1,False,['Sheath blight'],['PRIMARY_006974']
UNIQUE_GROUP_000098,0175f874165a6e192685ed57252ef28609b1e55d7cf596c93a1983600c6e7c77,1,False,['Brown spot'],['PRIMARY_002172']
UNIQUE_GROUP_000099,017e7f4ca449b45295f0950a9d00dadaec9c82324cce16ac76aa4c85f42673f6,1,False,['Brown spot'],['PRIMARY_001685']
UNIQUE_GROUP_000100,01862ccca18df93abb5dddcf879e76556271ecd4ef53964ba71442968a87b245,1,False,['Healthy'],['PRIMARY_012098']
UNIQUE_GROUP_000101,01878c1ff808074c6591eebb9f7f838873d60a01bc8e15370f7134818ecf2476,1,False,['Sheath blight'],['PRIMARY_007598']
UNIQUE_GROUP_000102,018dd7f8f0417785107c972ed12a901b6afaf33596c8ec15f6d229020fc5f282,1,False,['Sheath blight'],['PRIMARY_007661']
UNIQUE_GROUP_000103,0194688d686e65548af0e66ef2ab5311c9f84cd4ab998748eec3b7e8e9648e71,1,False,['Rice Tungro'],['PRIMARY_004540']
UNIQUE_GROUP_000104,019942ef9109b76ed3c030f7224b7b1168a8d8748cb72aeb3789e59ee41e4654,1,False,['Rice Tungro'],['PRIMARY_015008']
UNIQUE_GROUP_000105,019cfff831f22f2378cf4e6602af3864c4c0f12fe06a4ac11b55a0c79b83a291,1,False,['Leaf smut'],['PRIMARY_013948']
UNIQUE_GROUP_000106,01a25701e51c5b8b923a73b20818ed4ac97e6529f01f97645c35ced01a999325,1,False,['Brown spot'],['PRIMARY_010297']
UNIQUE_GROUP_000107,01a3a08d646f6b27d2d40dc9757f6298c3f1ee621e2a308aa110b064d27ec145,1,False,['Brown spot'],['PRIMARY_009998']
UNIQUE_GROUP_000108,01a9b5bf61f7022c7b4cbb45f634a1bc801f4e078723f7cfc78e485a6179c2b3,1,False,['Leaf smut'],['PRIMARY_013280']
UNIQUE_GROUP_000109,01abbe1c3289becfd48d0c47129beb2d4b0ab202b0abcf647eae35213f923b68,1,False,['Rice Tungro'],['PRIMARY_004261']
UNIQUE_GROUP_000110,01afa1318237e547c781c745d03855344f9dd3df81b0fc256d5a8452adc6fd47,1,False,['Blast'],['PRIMARY_008443']
UNIQUE_GROUP_000111,01b15b28fbe1c8be93098e954aeb8628d0dd2004183d3fc039838202dac103cc,1,False,['Brown spot'],['PRIMARY_003155']
UNIQUE_GROUP_000112,01b4bbf284b3ef0516b7c74bfce877c33eca05f7d6ba3fa42e5c2b853a6d414c,1,False,['Healthy'],['PRIMARY_012768']
UNIQUE_GROUP_000113,01b69d435562c440bbf2e85dabd9ac0149e4027064306a18dcbb6314e47b9bf9,1,False,['Blast'],['PRIMARY_000109']
UNIQUE_GROUP_000114,01b9f2d26f40312ee7b7295f6a8cc929ba7abac6e99aab9812cf193483a327fe,1,False,['Sheath blight'],['PRIMARY_017847']
UNIQUE_GROUP_000115,01ba83cb72509b9dbefba337f3e5f8a9a4f84865bdb3cd4058a0785d72202519,1,False,['Leaf smut'],['PRIMARY_004128']
UNIQUE_GROUP_000116,01bac20780504d32bba4e0684cd0c3a5c9246b54e3b8f340b2aeb8441fec3bcf,1,False,['Rice Tungro'],['PRIMARY_004758']
UNIQUE_GROUP_000117,01c4140002c5613a9fad13f09f4f265d3f70fae13a0ceeb449ef1e08ad6a4710,1,False,['Brown spot'],['PRIMARY_001529']
UNIQUE_GROUP_000118,01c5c52d74c7e4e896b362e73b47babde4db6e163c874d7ddbe7e11641d70257,1,False,['Rice Tungro'],['PRIMARY_004870']
UNIQUE_GROUP_000119,01ccf2b9de0a3728b86128e397a45dfb059656559f762ea58dcc2ea223b2dad0,1,False,['Rice Tungro'],['PRIMARY_005556']
UNIQUE_GROUP_000120,01cd692dd17295b6887765f0bc32d7ca26e213d11f4faa8c14746a67aaaa7078,1,False,['Brown spot'],['PRIMARY_002745']
UNIQUE_GROUP_000121,01d4f518b34b061acc74cafe1573a1cab9b53fca674841542385da84db266e70,1,False,['Healthy'],['PRIMARY_012385']
UNIQUE_GROUP_000122,01d5afd51a5837dfdce30250023646d0ec1224566381134994eb47b87f4fafad,1,False,['Sheath blight'],['PRIMARY_017628']
UNIQUE_GROUP_000123,01d8e65ccdd8c7946d8e29391830338be0ab5e5ad487c80a3ca1cabb518d54b3,1,False,['Blast'],['PRIMARY_008369']
UNIQUE_GROUP_000124,01da40c215c537f8e2736c677553c627e5f052dc50361e62be68c6755ebfe491,1,False,['Blast'],['PRIMARY_000361']
UNIQUE_GROUP_000125,01db88b369a573918cf8f0c874b944e87de74d86fb37cac445914630a1484053,1,False,['Rice Tungro'],['PRIMARY_005741']
UNIQUE_GROUP_000126,01e23a57e3df79ffd82afc61359ab775bda8032593605c4d9d6cc0e74371d0be,1,False,['Blast'],['PRIMARY_008948']
UNIQUE_GROUP_000127,01e79000ddec5db02ad8c0daa7bf88d5642869a43da05c62dc43d6181f413f06,1,False,['Healthy'],['PRIMARY_012578']
UNIQUE_GROUP_000128,01e8ed8d7a64c925603af0908e4f1ac0f3b81c293115586b93195f8b7909567a,1,False,['Brown spot'],['PRIMARY_010210']
UNIQUE_GROUP_000129,01e901849eaeb81d1ad2b722f3de76a5c0ac6bb36e6bcaeb0c6f753f06e900ef,1,False,['Brown spot'],['PRIMARY_010339']
UNIQUE_GROUP_000130,01e9bc022fc941d0511430385c1c9d4989ff908971caa41f30fc5de16c315b40,1,False,['Brown spot'],['PRIMARY_010528']
UNIQUE_GROUP_000131,01ee68d4509078300a40ea7e8c1bd6e14954c5310a67dd1c69ede510fc9b6cdf,1,False,['Rice Tungro'],['PRIMARY_015112']
UNIQUE_GROUP_000132,01f1b3349d7bbed900b8a97fdcd3fd1ed6cacf6584c04e7f58625e80d931d5d5,1,False,['Rice Tungro'],['PRIMARY_015857']
UNIQUE_GROUP_000133,01f39e073882fb8b54ae04b0c93978d4a9367074d1621c7f61048792ad215254,1,False,['Rice Tungro'],['PRIMARY_005325']
UNIQUE_GROUP_000134,01f66a5eb8f99a46b76ca22304e68379eaec8a425c0ceb76412d134e4d453886,1,False,['Sheath blight'],['PRIMARY_007508']
UNIQUE_GROUP_000135,01f74116eb4426937d0e0a1ddf16e641324e290d89960636702024fc60163f17,1,False,['Brown spot'],['PRIMARY_002555']
UNIQUE_GROUP_000136,01feede9518c2e1d7959e7fcac38169d257e581b3547f4d5286550c04f60a132,1,False,['Brown spot'],['PRIMARY_002144']
UNIQUE_GROUP_000137,0201431536e2dc683d7e963322ffc22a9cf2f2f3f9a98cb18689492e8bc40586,1,False,['Leaf smut'],['PRIMARY_004205']
UNIQUE_GROUP_000138,0201a46f39324701f2333f605c5965283dc78b713b121629c001f2430bb5a40c,1,False,['Brown spot'],['PRIMARY_010903']
UNIQUE_GROUP_000139,020a3c7fb00bd3951774f9ac0019f84292d525fc742fac24d2e84217d0fe7dac,1,False,['Rice Tungro'],['PRIMARY_015683']
UNIQUE_GROUP_000140,020b58c8cdabbe8b1be9d880f64aa2265f9ff555506230059804fe8328fbdee4,1,False,['Healthy'],['PRIMARY_013269']
UNIQUE_GROUP_000141,020c922c64b3f3664169ffdfc772c4d9a64ebd037e0c78ffe1559cabc9d00083,1,False,['Brown spot'],['PRIMARY_002375']
UNIQUE_GROUP_000142,020eacfe36ac680573285d8d3f47fb4c2475d9961f5fac3f1ab25c04a230713c,1,False,['Rice Tungro'],['PRIMARY_006105']
UNIQUE_GROUP_000143,020f5234165c64a9c97d5b059816fc5192510daadb578e1f36ae664d982b2f27,1,False,['Brown spot'],['PRIMARY_001536']
UNIQUE_GROUP_000144,02102bac4fe13ecf700662b3c24f2336db45221e8ee80c4572fed9344323487d,1,False,['Sheath blight'],['PRIMARY_017570']
UNIQUE_GROUP_000145,0219480ed03e8a7af60d153cb13090e71c748fccfcb38c1a088f78192b08dcc0,1,False,['Rice Tungro'],['PRIMARY_014439']
UNIQUE_GROUP_000146,0228d72a09a66ae1505cb59b34a2d20fac3b3e3d96b36c5a39574e0db0f4f800,1,False,['Brown spot'],['PRIMARY_011120']
UNIQUE_GROUP_000147,022a0b394557e457d81402cdb80e5bbd82261af9ef95a6ff344cb1d535993194,1,False,['Rice Tungro'],['PRIMARY_005830']
UNIQUE_GROUP_000148,022e0c0a883b7ea392d4b04121ff6bc073711966423e10ed5825273187ededa4,1,False,['Brown spot'],['PRIMARY_001515']
UNIQUE_GROUP_000149,023a1215e40acc9fec0ed1cc2d8cfc66f07085ee0f3412f21f31bf0858481407,1,False,['Sheath blight'],['PRIMARY_007005']
UNIQUE_GROUP_000150,0241b69d56fc304ba05db552e5225a26b67091e32431e9bb64693eae9ab5b9b3,1,False,['Blast'],['PRIMARY_008832']
UNIQUE_GROUP_000151,0243ae314319304e8e81ac70e813ba309a9e22d1c9f739ae69c61598bb8021a7,1,False,['Rice Tungro'],['PRIMARY_015020']
UNIQUE_GROUP_000152,024cd06e28004b3ae8084101bc65a0fcebb59836504035c1c92489facf006512,1,False,['Leaf smut'],['PRIMARY_003837']
UNIQUE_GROUP_000153,024d9e552d2f8faa4afd7f013285e302d88ad01b9ce78dcaa0d13f1819477309,1,False,['Blast'],['PRIMARY_008920']
UNIQUE_GROUP_000154,024f95f0e42ec15f59ef7da391fedadbb654eacbe264878b365e79a054cc8400,1,False,['Brown spot'],['PRIMARY_010145']
UNIQUE_GROUP_000155,02504b10ece5cba27cc9db16c3b2bfa5c1a66dd035f91aabad50bffb374dbc58,1,False,['Rice Tungro'],['PRIMARY_014760']
UNIQUE_GROUP_000156,0257a30edac1033a2505bcdcb99a66e8a2c773f0d7bf507151ba596c2edc6b74,1,False,['Rice Tungro'],['PRIMARY_014897']
UNIQUE_GROUP_000157,02582b93743c143e9251a9f52d071e21766918e6324650ddd9733b3df4bb0acd,1,False,['Sheath blight'],['PRIMARY_016352']
UNIQUE_GROUP_000158,02600e9dc15cea18045a06ef9472ae6603e7864894f87c16188d7bb52b323482,1,False,['Rice Tungro'],['PRIMARY_014359']
UNIQUE_GROUP_000159,02602dbb512b9984b024c6be7006f731f8075bb3bb1db39d1c0da070561c0ef4,1,False,['Healthy'],['PRIMARY_012894']
UNIQUE_GROUP_000160,026606fce1712176db5654db749d5d3c8f4e227ac8863f176f164d52a98d324f,1,False,['Brown spot'],['PRIMARY_010379']
UNIQUE_GROUP_000161,0267917e3ff8026b8eb88738940771672e688c891aa1f7cebcdbc5238f8a98a9,1,False,['Blast'],['PRIMARY_000719']
UNIQUE_GROUP_000162,0268820e4dc04de6e5a0f6f1722462552cc6f1ff8ca2db239a18a0f72a8be637,1,False,['Leaf smut'],['PRIMARY_013286']
UNIQUE_GROUP_000163,02697ed70cbe287cebc6fe507df540706f8745bd25fb1dda312546d38ffe3391,1,False,['Brown spot'],['PRIMARY_011287']
UNIQUE_GROUP_000164,026a372bb7e1584822c7a5d54409b1ecc3d88238fb7c670768b87c010e2d9e0a,1,False,['Leaf smut'],['PRIMARY_013397']
UNIQUE_GROUP_000165,026bf664d76aa76d5255ea9fccffbd5ca489b5a25f3cad113ee5f0cb51b40431,1,False,['Blast'],['PRIMARY_008469']
UNIQUE_GROUP_000166,026bfc837a72a788c66e1bb15e209c89cc2f4d85ee9df88a840d02aef9a1902c,1,False,['Rice Tungro'],['PRIMARY_014204']
UNIQUE_GROUP_000167,0275a458016e437885ed4979b096975c8b6d953f45c6a500c22a969f7e7469f8,1,False,['Blast'],['PRIMARY_008963']
UNIQUE_GROUP_000168,0277ac562a84d357b5f0c2b9867e81637db730c7aa18141533d232c560821687,1,False,['Leaf smut'],['PRIMARY_013743']
UNIQUE_GROUP_000169,027c3a31ecc1122ed2cfa70aef3beaa5e426d5f31bbb76f6f88a83183622d00e,1,False,['Rice Tungro'],['PRIMARY_005570']
UNIQUE_GROUP_000170,0289bf1fafb8ef1ec3121fe60ec82331a0eb326c6ff7d061d2d25b8aca5929ba,1,False,['Leaf smut'],['PRIMARY_013567']
UNIQUE_GROUP_000171,028e2b578f3eba10da7eb236e075a1797c047a4ca96fdd4ddedf542ae20da9d5,1,False,['Blast'],['PRIMARY_000648']
UNIQUE_GROUP_000172,029feadf3022dd885f27bb8bbe2094d652e67aed20b81c48c9f181a975510aad,1,False,['Leaf smut'],['PRIMARY_003677']
UNIQUE_GROUP_000173,02a48ce3564fe7d77695a8227402840ff2d2d89aa65f26ec8e538e7dc57460d9,1,False,['Brown spot'],['PRIMARY_003202']
UNIQUE_GROUP_000174,02a9b8af01bff4e567a6154d46253c7fb20a83380c5a6a5642ced33fc83c8152,1,False,['Rice Tungro'],['PRIMARY_004653']
UNIQUE_GROUP_000175,02b3ed59ce73cffdeb264557e8ee08fe843d5ebf85a8ff9a57be17e9630ed180,1,False,['Brown spot'],['PRIMARY_002031']
UNIQUE_GROUP_000176,02b94f63952e3c466575f4efe57d73cc0c5d2555a3edb7e5a1599205f3147ea3,1,False,['Blast'],['PRIMARY_000427']
UNIQUE_GROUP_000177,02bba596464a71e04b7974c23fa507eef4acee5ceb2f82f3b6ba06cfc02cf2f2,1,False,['Blast'],['PRIMARY_008410']
UNIQUE_GROUP_000178,02c01ce2bd651b25a95d891346dc591ae1ba83567f3bb6036ca668beab9a1e10,1,False,['Blast'],['PRIMARY_000178']
UNIQUE_GROUP_000179,02c76f195cbaf35cdb1d01ac1d6f8d628500bcba194e77e54799877fb722ed02,1,False,['Leaf smut'],['PRIMARY_013290']
UNIQUE_GROUP_000180,02cd5943622e3a41588fe0a27d0806591834f6e8d227d58961233dbf2a3163a1,1,False,['Blast'],['PRIMARY_009373']
UNIQUE_GROUP_000181,02cd6d2c63945f840ac79702d2e09a649877eece079b0518eea2fef848a9a49b,1,False,['Brown spot'],['PRIMARY_002236']
UNIQUE_GROUP_000182,02cef2e021475a10609cebb831549c7bf439ac899dab907671f047736142c676,1,False,['Leaf smut'],['PRIMARY_004154']
UNIQUE_GROUP_000183,02d25673d0e89c12c61b2851665986386c6ecc6f7aa1c281832cf62c20d04d60,1,False,['Blast'],['PRIMARY_008849']
UNIQUE_GROUP_000184,02d443c513996ce5d1b6835ed6cd616c3ab22714944f7e925599f3d530b3c32a,1,False,['Rice Tungro'],['PRIMARY_014380']
UNIQUE_GROUP_000185,02d7b6981d50b3de81216fe76f49ed7845376855f3392d1e087079775d74fc17,1,False,['Brown spot'],['PRIMARY_003141']
UNIQUE_GROUP_000186,02e5c74c7d42d502cdaabd781872dcf1c2dd53bd1f698ef5610b3c8d2807047d,1,False,['Brown spot'],['PRIMARY_010892']
UNIQUE_GROUP_000187,02e5f1bb7fb5790536422457532b7d7b6c57292ec1d43d272a6b22340c72ca86,1,False,['Rice Tungro'],['PRIMARY_004594']
UNIQUE_GROUP_000188,02e744a091133a19356e0f7c96aca1a310c73eca3773fd8cbd03c491fdeec27e,1,False,['Rice Tungro'],['PRIMARY_005867']
UNIQUE_GROUP_000189,02e8d7d3b6eb37016857dafc70157ed11a265093d12d547242e45103f5d124d7,1,False,['Brown spot'],['PRIMARY_009718']
UNIQUE_GROUP_000190,02ef0b7786fced2443069a083a55494af744efb8ee28040ad4c76ecd71dc4bfa,1,False,['Sheath blight'],['PRIMARY_007692']
UNIQUE_GROUP_000191,02f75ab04eb3a079eac8580197bd686a425a106549f6c08e2d52b765322f06cc,1,False,['Rice Tungro'],['PRIMARY_016163']
UNIQUE_GROUP_000192,02f865738e39b3e24a753ac289362a634e1e4d5525664b949fcf8a76a7c5d667,1,False,['Rice Tungro'],['PRIMARY_014824']
UNIQUE_GROUP_000193,02f870267102b5f2081dd4ffc4d1e0878e7d7ee89b23f6a4bf9b946835c10fd9,1,False,['Rice Tungro'],['PRIMARY_006315']
UNIQUE_GROUP_000194,02fbe699bcc6fb76e0310631a88cc9903551633f1964681c2d1c3edac105f04c,1,False,['Healthy'],['PRIMARY_011762']
UNIQUE_GROUP_000195,02fd5621c2ead1a405deb01896a945bbbb451ba08db0375c93171ce9550afd8c,1,False,['Sheath blight'],['PRIMARY_017011']
UNIQUE_GROUP_000196,0304579babf248dddc64b19da124eac5833be013327d89ca4259fcf5c23687cc,1,False,['Rice Tungro'],['PRIMARY_005405']
UNIQUE_GROUP_000197,0305926e723d201c95702239e2785455f9665db1290d634c2ea0fa111c808743,1,False,['Blast'],['PRIMARY_008773']
UNIQUE_GROUP_000198,03090ebbf75ba37e344cfe6426812594973bb5ede823d8f3c18bcf1e0952f737,1,False,['Blast'],['PRIMARY_000106']
UNIQUE_GROUP_000199,030d7206a898ffeec16c89e3a9034505fd126b6fdb2dedbef5884e4f3abee5d3,1,False,['Rice Tungro'],['PRIMARY_014974']
UNIQUE_GROUP_000200,030fcaf9924d8cbd42353194746e0109b659db828370c24e39c8a8f8b0a52a12,1,False,['Sheath blight'],['PRIMARY_007859']
UNIQUE_GROUP_000201,0314f05a1c08bc8591000f350a23f422de38829641b4560681b0b23079563b9d,1,False,['Healthy'],['PRIMARY_011998']
UNIQUE_GROUP_000202,0317fa8cf7137f9f30f392b5eb9234bed40fd1c5141508b1b7862bdfcdff36eb,1,False,['Brown spot'],['PRIMARY_001642']
UNIQUE_GROUP_000203,031acc7c69fb2704240818912c69acd0c72f565f9e17462d849ef7e9c4ff24ac,1,False,['Leaf smut'],['PRIMARY_004133']
UNIQUE_GROUP_000204,031db84c4592b3d919526dfa434dc6eee3b208eefc06d92a144185064c489264,1,False,['Brown spot'],['PRIMARY_009606']
UNIQUE_GROUP_000205,03200ca3b674e6d1e804cb231844a2d74f236054bc2d845f4f9984d90e149c37,1,False,['Brown spot'],['PRIMARY_011477']
UNIQUE_GROUP_000206,03224c9ab773c31b1395dc4f86a9d7987b08c9368094aa3cfd9babff55cda3ec,1,False,['Brown spot'],['PRIMARY_002722']
UNIQUE_GROUP_000207,032a1f075a09a21789f87d485b2037d536395bf6ad9b5be7bccd8058b1757106,1,False,['Leaf smut'],['PRIMARY_004008']
UNIQUE_GROUP_000208,032b695637bc8969209576b1689b481be453123a8fcba9bf9787d34400b170a2,1,False,['Rice Tungro'],['PRIMARY_005221']
UNIQUE_GROUP_000209,032cfd4303c8cef3afc0ac3b298faf21216c58714261348b0731dbc880899842,1,False,['Brown spot'],['PRIMARY_001391']
UNIQUE_GROUP_000210,032ea83c60bfcf35f350e1248d080fba75cf68317ef5374095e789cbfc62c937,1,False,['Sheath blight'],['PRIMARY_007900']
UNIQUE_GROUP_000211,03324c124ce6fd65241526340e439e6c7f5c6fe3130002d11a21c5ea68c1c72b,1,False,['Blast'],['PRIMARY_000817']
UNIQUE_GROUP_000212,033a2e0cd7b14e08fd9c9207415b81571d33cd2e1e3b2b59ebbc012405bc0326,1,False,['Sheath blight'],['PRIMARY_008129']
UNIQUE_GROUP_000213,033c03d81ab7ccd935e6d83a14227ced407b62c7fdb5d24aa9af4b291aea7f21,1,False,['Blast'],['PRIMARY_008312']
UNIQUE_GROUP_000214,033c23e9a2bf8da0dafa95304c74046e328d810de6fd7cfdda70f1cd76eaac9b,1,False,['Brown spot'],['PRIMARY_011400']
UNIQUE_GROUP_000215,033dc6973e2dc7cda9b165b49899a38a36909e0e2e8c0dff4693eefc49996c71,1,False,['Brown spot'],['PRIMARY_001608']
UNIQUE_GROUP_000216,0340dc715fba5b4a901d30132fbb807ef6b5e1fe28d9d67d57d968689fc1ee04,1,False,['Rice Tungro'],['PRIMARY_014144']
UNIQUE_GROUP_000217,03451cc8dbaf008a5bbdde55874d4fd74b47e821b33e89d3b5c2c0685c5d61f5,1,False,['Brown spot'],['PRIMARY_001669']
UNIQUE_GROUP_000218,034ca02fbb278386fdbd682cdd40897372a29b987e23404c043c7a4f57920791,1,False,['Healthy'],['PRIMARY_013018']
UNIQUE_GROUP_000219,034e51cd7df6b06cda45b34575fbd5cff25c37282345d1d400608db960d95c7a,1,False,['Rice Tungro'],['PRIMARY_014308']
UNIQUE_GROUP_000220,0354ae06cf32349149257b247fe8d2ebfc116a249a1f226cdf03da2a48f91fe7,1,False,['Brown spot'],['PRIMARY_003341']
UNIQUE_GROUP_000221,0356f64b29ff2988f5238d060b3fa9f289013b3a2bca783a6326a0032c080947,1,False,['Rice Tungro'],['PRIMARY_005059']
UNIQUE_GROUP_000222,035791066a80be9fbf6281a6dc03c1d34ea3eb87e9d031c89cb278acf406a8a9,1,False,['Rice Tungro'],['PRIMARY_005632']
UNIQUE_GROUP_000223,035da1c787cb9f5aef280c098a0667a30e252b48dab8cce92f0dc1b76b5d7cb9,1,False,['Healthy'],['PRIMARY_013106']
UNIQUE_GROUP_000224,035ded243e96a1461cd9bcac9ca0be989d7c57144d756cd35f1139d7d0830d61,1,False,['Rice Tungro'],['PRIMARY_005231']
UNIQUE_GROUP_000225,035fd8cf2b619236d72b89dbc4be8b780e5b1a59d79976b9c9c6571b4d0c6eda,1,False,['Sheath blight'],['PRIMARY_007825']
UNIQUE_GROUP_000226,03640aeb6f8d71ab44b63f88aca8aa8158a7989780968dad8fcb6cb056a265d4,1,False,['Sheath blight'],['PRIMARY_016945']
UNIQUE_GROUP_000227,036a750eddeed739a750b33d47c8dc0f0d94bceaa74114ddba785545eb66263d,1,False,['Leaf smut'],['PRIMARY_004185']
UNIQUE_GROUP_000228,036a86652287a843144872271e130272f544147e26376776215e42f25976a65e,1,False,['Brown spot'],['PRIMARY_001374']
UNIQUE_GROUP_000229,036c4a963531d900e13bb6cedc591fd858bd98aac52148d0ee4fd18f11e8230e,1,False,['Healthy'],['PRIMARY_012200']
UNIQUE_GROUP_000230,0375803782b3f667025b3112281e68e15c2af508469cbc983d4fc1cab10ef06e,1,False,['Sheath blight'],['PRIMARY_016442']
UNIQUE_GROUP_000231,0378250e382988f198512d01b4d69a4bf21af2984a48f440db3080950ccce515,1,False,['Blast'],['PRIMARY_000492']
UNIQUE_GROUP_000232,037e3a95e7f8b63fb9e20186256d011f907cc1170eeec33c27486d6e6e1d21e9,1,False,['Leaf smut'],['PRIMARY_013360']
UNIQUE_GROUP_000233,03848fb2fd83beda031071a81efbd8f2ce3455700a7e426f1ed500c8dc98ef8b,1,False,['Sheath blight'],['PRIMARY_007744']
UNIQUE_GROUP_000234,038ebe108bbf029ddad9a0a5cfc901cd35258903bd2009022281f8460939d365,1,False,['Rice Tungro'],['PRIMARY_004884']
UNIQUE_GROUP_000235,03902736f31e297f86ed9f0fc4c34903174aea3ed02eec39a44afaf09ccc7e7a,1,False,['Blast'],['PRIMARY_000531']
UNIQUE_GROUP_000236,0391f3b2719ff913589530de4af47fd6a61c22603cbc9bbc0e820f31f38266a8,1,False,['Sheath blight'],['PRIMARY_006669']
UNIQUE_GROUP_000237,0396a29936282545d11bcee5d279d1e9ebf1f9b51ebc0d5c165a4575ed22513e,1,False,['Sheath blight'],['PRIMARY_007288']
UNIQUE_GROUP_000238,0396ad24f8528e9ca4a79f36996fbaefa5090942ff1dcd02f754427553594cab,1,False,['Leaf smut'],['PRIMARY_003548']
UNIQUE_GROUP_000239,03993ac9fd3db95d7f72a7bcc9abf47526c68cbc8fec515fbe326926bdb5c96b,1,False,['Sheath blight'],['PRIMARY_017036']
UNIQUE_GROUP_000240,039a338fa49908e42ac016f6dd3a19d0ddb43f14213565086df4e7f0582ba033,1,False,['Sheath blight'],['PRIMARY_017629']
UNIQUE_GROUP_000241,039b7f767ed2b1ac124e64f056c3cd05611f039f97589f07f06fdacb56d8352f,1,False,['Rice Tungro'],['PRIMARY_006347']
UNIQUE_GROUP_000242,03a4536143025d9cdefc8330e8803bb17bee0a1733ae6dd7a821b655ac570605,1,False,['Brown spot'],['PRIMARY_010124']
UNIQUE_GROUP_000243,03abc0da5385e00c1607f7ac6e43612a763c753571c6e06d23754ba0908b670f,1,False,['Leaf smut'],['PRIMARY_013766']
UNIQUE_GROUP_000244,03ae78967b9674dbbbb9c370f1e97f6704d0555340cce1adf64fcd4b138a9d6a,1,False,['Rice Tungro'],['PRIMARY_014510']
UNIQUE_GROUP_000245,03b34d635d63811ad863d539b4770d27eac0ca6d6194c8cebd204aa309afbf48,1,False,['Brown spot'],['PRIMARY_002255']
UNIQUE_GROUP_000246,03b4da57d9992967c87ffb6b148a3b822d030ab212abb54fd1c75a19e274e189,1,False,['Brown spot'],['PRIMARY_002143']
UNIQUE_GROUP_000247,03b75e46c4ac4d7e2f82ecf0ac9bc8af8670c8abef88649a9c4b3b36ead059c1,1,False,['Rice Tungro'],['PRIMARY_005503']
UNIQUE_GROUP_000248,03bcfe2ec478d3200927a4636c67de987003acb8559fd8ba019a0dcb88f3dd8e,1,False,['Sheath blight'],['PRIMARY_006771']
UNIQUE_GROUP_000249,03c426179c9dfcedebb4facee32661fdc5b87ffc787dd033ff98948b38e7a994,1,False,['Brown spot'],['PRIMARY_010144']
UNIQUE_GROUP_000250,03c9eece4a07f83fb68bb54aef62fa20b40b9a58ecb6fbe790e88168d743b834,1,False,['Blast'],['PRIMARY_008759']
UNIQUE_GROUP_000251,03dab5cfefe5235df28fe8a995148dbdc237b11d70d230fe41068fbf296afb41,1,False,['Rice Tungro'],['PRIMARY_014011']
UNIQUE_GROUP_000252,03dc086a81da9d5a22f87e113f25f7e1165e8a73986691f82902441e15a5d255,1,False,['Brown spot'],['PRIMARY_003138']
UNIQUE_GROUP_000253,03dde2b558a0d9ae405de0b7c966b9cc1c2961430bf769165c55a5c1f8f471c6,1,False,['Brown spot'],['PRIMARY_002041']
UNIQUE_GROUP_000254,03e30c01f068145e3b8ec6f414045eca2c85348500120068f411d89b886641ad,1,False,['Sheath blight'],['PRIMARY_016366']
UNIQUE_GROUP_000255,03ece67e86b76b8c4b4b53651610a06937f359f80ed66a976a21d4ac8d2fea51,1,False,['Rice Tungro'],['PRIMARY_005052']
UNIQUE_GROUP_000256,03ee4e3687659f188770d06a8213bb41902f2a89d896c55a6c3deaa4468a9142,1,False,['Sheath blight'],['PRIMARY_007444']
UNIQUE_GROUP_000257,03f4efcce9603a54019a3e81f89ab1768b499ae82e075a3f34a201b6d740cff2,1,False,['Brown spot'],['PRIMARY_011078']
UNIQUE_GROUP_000258,03f537f8a6156cb5ecb541d09e87ebbb63d218abb9a9eb4a9bf7f6198c949410,1,False,['Sheath blight'],['PRIMARY_017299']
UNIQUE_GROUP_000259,03fc36ebb5116c46e9b6d5c8f9f0e6292a1f4f9fa9e6a8ece16d003583bc596f,1,False,['Rice Tungro'],['PRIMARY_016036']
UNIQUE_GROUP_000260,03fd738a9402fad98caa224ad0749776e6464a899dd4273c405ae2084977546d,1,False,['Sheath blight'],['PRIMARY_007546']
UNIQUE_GROUP_000261,04044fc3438f4475d66317790728d9ad6899730e93ec9ac77246cb6afa014cb0,1,False,['Sheath blight'],['PRIMARY_017307']
UNIQUE_GROUP_000262,04087816f9d8e703da9c48943c4e0446c4a21c566f5a6a03a357f1b808a87c79,1,False,['Brown spot'],['PRIMARY_001455']
UNIQUE_GROUP_000263,041146143e085c672452819d004b4ab79284345d78d723e8e372184dabf1d424,1,False,['Brown spot'],['PRIMARY_010240']
